novelty_mode,transcriptid,chunk_index,exec_turn_index,componentorder,transcriptcomponentid,speakertypename
full_turns,94678,25,,28,6589874,Executives
full_turns,94678,27,,30,6589876,
full_turns,94678,29,,32,6589878,
full_turns,94678,30,,33,6589879,Executives
full_turns,94678,33,,36,6589882,Analysts
full_turns,94678,34,,37,6589883,Executives
full_turns,94678,37,,40,6589886,Executives
full_turns,94678,40,,43,6589889,Executives
full_turns,94678,42,,45,6589891,Executives
full_turns,94678,43,,47,6589893,Analysts
full_turns,94678,44,,48,6589894,Executives
full_turns,94678,45,,49,6589895,Executives
full_turns,94678,47,,51,6589897,Analysts
full_turns,94678,48,,52,6589898,Executives
full_turns,94678,51,,55,6589901,Analysts
full_turns,94678,52,,56,6589902,Executives
full_turns,94678,53,,58,6589904,Analysts
full_turns,94678,55,,60,6589906,Analysts
full_turns,94678,56,,61,6589907,Executives
full_turns,94678,57,,62,6589908,Executives
full_turns,94678,60,,65,6589911,Executives
full_turns,94678,62,,67,6589913,
full_turns,94678,63,,68,6589914,Executives
full_turns,94678,66,,71,6589917,Executives
full_turns,94735,5,,5,6592644,Executives
full_turns,94735,6,,6,6592645,Analysts
full_turns,94735,7,,7,6592646,Executives
full_turns,94735,8,,8,6592647,Analysts
full_turns,94735,9,,9,6592648,Executives
full_turns,94735,10,,10,6592649,Analysts
full_turns,94735,11,,11,6592650,Executives
full_turns,94735,12,,12,6592651,Analysts
full_turns,94735,13,,13,6592652,Executives
full_turns,94735,15,,15,6592654,Executives
full_turns,94735,17,,17,6592656,Executives
full_turns,94735,19,,19,6592658,Executives
full_turns,94735,20,,20,6592659,Analysts
full_turns,94735,21,,21,6592660,Executives
full_turns,94735,22,,22,6592661,Analysts
full_turns,94735,23,,23,6592662,Executives
full_turns,94735,24,,24,6592663,Analysts
full_turns,94735,25,,25,6592664,Executives
full_turns,94735,26,,26,6592665,Analysts
full_turns,94735,27,,27,6592666,Executives
full_turns,94735,28,,28,6592667,Analysts
full_turns,94735,29,,29,6592668,Executives
full_turns,94735,32,,32,6592671,Analysts
full_turns,94735,33,,33,6592672,Executives
full_turns,94735,34,,35,6592674,Executives
full_turns,94735,35,,36,6592675,Analysts
full_turns,94735,39,,40,6592679,
full_turns,94735,40,,41,6592680,Executives
full_turns,94735,41,,42,6592681,
full_turns,94735,42,,43,6592682,Executives
full_turns,94735,43,,44,6592683,Analysts
full_turns,94735,44,,45,6592684,Executives
full_turns,94735,45,,46,6592685,Analysts
full_turns,94735,46,,47,6592686,Executives
full_turns,94735,47,,48,6592687,Analysts
full_turns,94735,48,,49,6592688,Executives
full_turns,94735,49,,50,6592689,Executives
full_turns,95401,6,,6,6629788,Analysts
full_turns,95401,7,,7,6629789,Executives
full_turns,95401,8,,8,6629790,Analysts
full_turns,95401,9,,9,6629791,Executives
full_turns,95401,10,,10,6629792,Analysts
full_turns,95401,11,,11,6629793,Executives
full_turns,95401,14,,14,6629796,Analysts
full_turns,95401,15,,15,6629797,Executives
full_turns,95401,16,,16,6629798,Analysts
full_turns,95401,17,,17,6629799,Executives
full_turns,95401,18,,18,6629800,Analysts
full_turns,95401,19,,19,6629801,Executives
full_turns,95401,21,,21,6629803,Analysts
full_turns,95401,22,,22,6629804,Executives
full_turns,95401,23,,23,6629805,Analysts
full_turns,95401,24,,24,6629806,Executives
full_turns,95401,25,,25,6629807,Executives
full_turns,95401,26,,26,6629808,Executives
full_turns,95401,28,,28,6629810,Analysts
full_turns,95401,29,,29,6629811,Executives
full_turns,95401,31,,31,6629813,Executives
full_turns,95401,33,,33,6629815,Analysts
full_turns,95401,34,,34,6629816,Executives
full_turns,95401,37,,38,6629820,Analysts
full_turns,95401,41,,43,6629825,Executives
full_turns,95401,43,,45,6629827,Executives
full_turns,95401,45,,47,6629829,
full_turns,95401,46,,48,6629830,Executives
full_turns,95401,47,,49,6629831,Executives
full_turns,95401,52,,55,6629837,
full_turns,95401,55,,60,6629842,Analysts
full_turns,95401,60,,65,6629847,
full_turns,95401,61,,66,6629848,
full_turns,95401,62,,67,6629849,Executives
full_turns,95401,63,,68,6629850,Executives
full_turns,95630,8,,8,6643141,
full_turns,95630,9,,9,6643142,Executives
full_turns,95630,10,,10,6643143,Executives
full_turns,95630,12,,12,6643145,Analysts
full_turns,95630,13,,13,6643146,Executives
full_turns,95630,20,,20,6643153,Analysts
full_turns,95630,23,,23,6643156,Analysts
full_turns,95630,24,,24,6643157,Executives
full_turns,95630,25,,25,6643158,Executives
full_turns,95630,26,,26,6643159,
full_turns,95630,33,,34,6643167,Executives
full_turns,95630,34,,35,6643168,Executives
full_turns,95630,36,,37,6643170,
full_turns,95630,37,,38,6643171,Executives
full_turns,95630,41,,42,6643175,Analysts
full_turns,95630,42,,43,6643176,Executives
full_turns,95630,44,,45,6643178,Analysts
full_turns,95630,45,,46,6643179,Executives
full_turns,95630,47,,48,6643181,Executives
full_turns,95630,49,,50,6643183,Analysts
full_turns,95630,50,,52,6643185,Analysts
full_turns,95630,51,,53,6643186,Executives
full_turns,95630,53,,55,6643188,Analysts
full_turns,95630,54,,56,6643189,Executives
full_turns,95630,61,,64,6643197,Executives
full_turns,95630,63,,66,6643199,Analysts
full_turns,95630,64,,67,6643200,Executives
full_turns,95630,65,,68,6643201,Executives
full_turns,95630,67,,70,6643203,Executives
full_turns,95815,8,,8,6654901,Executives
full_turns,95815,9,,9,6654902,Analysts
full_turns,95815,10,,10,6654903,Executives
full_turns,95815,12,,12,6654905,Analysts
full_turns,95815,13,,13,6654906,Executives
full_turns,95815,14,,14,6654907,Analysts
full_turns,95815,15,,15,6654908,Executives
full_turns,95815,17,,17,6654910,Analysts
full_turns,95815,18,,18,6654911,Executives
full_turns,95815,19,,19,6654912,Analysts
full_turns,95815,20,,20,6654913,Executives
full_turns,95815,22,,22,6654915,Analysts
full_turns,95815,23,,23,6654916,Executives
full_turns,95815,24,,24,6654917,Analysts
full_turns,95815,25,,25,6654918,Executives
full_turns,95815,33,,33,6654926,Analysts
full_turns,95815,34,,34,6654927,Executives
full_turns,95815,37,,37,6654930,Analysts
full_turns,95815,38,,38,6654931,Executives
full_turns,95815,39,,39,6654932,Analysts
full_turns,95815,40,,40,6654933,Executives
full_turns,95815,43,,43,6654936,Executives
full_turns,95815,45,,45,6654938,Executives
full_turns,95815,47,,47,6654940,Analysts
full_turns,95815,48,,48,6654941,Executives
full_turns,95815,49,,49,6654942,Analysts
full_turns,95815,51,,52,6654945,Analysts
full_turns,95815,52,,53,6654946,Executives
full_turns,95815,54,,55,6654948,Executives
full_turns,95815,56,,57,6654950,Analysts
full_turns,95815,57,,58,6654951,Executives
full_turns,95815,59,,60,6654953,Analysts
full_turns,95815,60,,61,6654954,Executives
full_turns,95815,61,,62,6654955,Analysts
full_turns,95815,64,,65,6654958,Executives
full_turns,95855,5,,5,6656668,Analysts
full_turns,95855,6,,6,6656669,Executives
full_turns,95855,8,,8,6656671,Analysts
full_turns,95855,9,,9,6656672,Executives
full_turns,95855,11,,11,6656674,Analysts
full_turns,95855,12,,12,6656675,Executives
full_turns,95855,13,,13,6656676,Executives
full_turns,95855,16,,16,6656679,Executives
full_turns,95855,19,,19,6656682,Executives
full_turns,95855,20,,20,6656683,Executives
full_turns,95855,24,,24,6656687,Executives
full_turns,95855,25,,25,6656688,Executives
full_turns,95855,27,,27,6656690,Analysts
full_turns,95855,28,,28,6656691,Executives
full_turns,95855,31,,31,6656694,Executives
full_turns,95855,33,,33,6656696,Analysts
full_turns,95855,34,,34,6656697,Executives
full_turns,95855,36,,36,6656699,Analysts
full_turns,95855,37,,37,6656700,Executives
full_turns,95855,39,,39,6656702,Analysts
full_turns,95855,40,,40,6656703,Executives
full_turns,95855,41,,41,6656704,Executives
full_turns,95855,42,,42,6656705,Executives
full_turns,95855,45,,45,6656708,Executives
full_turns,95855,46,,46,6656709,Executives
full_turns,95855,50,,50,6656713,Executives
full_turns,95855,51,,51,6656714,Executives
full_turns,95855,54,,54,6656717,Executives
full_turns,95855,59,,59,6656722,Executives
full_turns,95855,61,,61,6656724,Analysts
full_turns,95855,62,,62,6656725,Executives
full_turns,95855,64,,64,6656727,Analysts
full_turns,95855,65,,65,6656728,Executives
full_turns,95855,66,,66,6656729,Executives
full_turns,95855,68,,68,6656731,Analysts
full_turns,95855,69,,69,6656732,Executives
full_turns,95855,71,,71,6656734,Analysts
full_turns,95855,72,,72,6656735,Executives
full_turns,95855,74,,74,6656737,Analysts
full_turns,95855,75,,75,6656738,Executives
full_turns,95855,76,,76,6656739,Executives
full_turns,95855,78,,78,6656741,
full_turns,95855,79,,79,6656742,Executives
full_turns,95855,82,,82,6656745,Executives
full_turns,95858,4,,4,6656882,Analysts
full_turns,95858,6,,6,6656884,
full_turns,95858,8,,8,6656886,Executives
full_turns,95858,10,,10,6656888,
full_turns,95858,11,,11,6656889,Executives
full_turns,95858,13,,13,6656891,
full_turns,95858,14,,14,6656892,
full_turns,95858,15,,15,6656893,
full_turns,95858,19,,19,6656897,Analysts
full_turns,95858,20,,20,6656898,Executives
full_turns,95858,21,,21,6656899,
full_turns,95858,23,,23,6656901,Analysts
full_turns,95858,24,,24,6656902,Analysts
full_turns,95858,25,,25,6656903,Executives
full_turns,95858,28,,28,6656906,Analysts
full_turns,95858,29,,29,6656907,Executives
full_turns,95858,31,,31,6656909,Executives
full_turns,95858,32,,32,6656910,
full_turns,95858,34,,34,6656912,Analysts
full_turns,95858,35,,35,6656913,Executives
full_turns,95858,36,,36,6656914,Executives
full_turns,95955,3,,3,6662577,Analysts
full_turns,95955,5,,5,6662579,Executives
full_turns,95955,6,,6,6662580,Analysts
full_turns,95955,9,,9,6662583,Analysts
full_turns,95955,10,,10,6662584,Executives
full_turns,95955,12,,12,6662586,Executives
full_turns,95955,15,,16,6662590,Analysts
full_turns,95955,16,,17,6662591,Executives
full_turns,95955,17,,18,6662592,Analysts
full_turns,95955,18,,19,6662593,Executives
full_turns,95955,19,,20,6662594,Executives
full_turns,95955,21,,22,6662596,Analysts
full_turns,95955,22,,23,6662597,Executives
full_turns,95955,23,,24,6662598,Analysts
full_turns,95955,26,,27,6662601,Analysts
full_turns,95955,29,,30,6662604,Executives
full_turns,95955,33,,35,6662609,Executives
full_turns,95955,34,,36,6662610,Analysts
full_turns,95955,35,,37,6662611,Executives
full_turns,95955,38,,40,6662614,Analysts
full_turns,95955,40,,42,6662616,Executives
full_turns,95955,41,,43,6662617,Executives
full_turns,95955,42,,44,6662618,Analysts
full_turns,95955,43,,45,6662619,Executives
full_turns,95955,44,,46,6662620,Executives
full_turns,95955,46,,48,6662622,Analysts
full_turns,95955,48,,50,6662624,Executives
full_turns,95955,49,,51,6662625,Analysts
full_turns,95955,50,,52,6662626,Executives
full_turns,95955,53,,55,6662629,Executives
full_turns,95955,54,,56,6662630,Analysts
full_turns,95955,55,,57,6662631,Executives
full_turns,95955,57,,59,6662633,Analysts
full_turns,95955,60,,62,6662636,Executives
full_turns,95955,61,,63,6662637,Analysts
full_turns,95955,62,,64,6662638,Executives
full_turns,95955,63,,65,6662639,Executives
full_turns,96341,7,,7,6681883,Analysts
full_turns,96341,8,,8,6681884,Executives
full_turns,96341,10,,10,6681886,Analysts
full_turns,96341,11,,11,6681887,Executives
full_turns,96341,17,,17,6681893,Executives
full_turns,96341,19,,19,6681895,Analysts
full_turns,96341,20,,20,6681896,Executives
full_turns,96341,21,,21,6681897,Executives
full_turns,96341,23,,23,6681899,Analysts
full_turns,96341,24,,24,6681900,Executives
full_turns,96341,26,,28,6681904,Executives
full_turns,96341,30,,32,6681908,Executives
full_turns,96341,33,,35,6681911,Executives
full_turns,96341,35,,37,6681913,Analysts
full_turns,96341,36,,38,6681914,Executives
full_turns,96341,41,,43,6681919,Analysts
full_turns,96341,42,,44,6681920,Executives
full_turns,96341,47,,49,6681925,Analysts
full_turns,96341,48,,50,6681926,Executives
full_turns,96341,51,,53,6681929,Executives
full_turns,96378,5,,5,6684861,Analysts
full_turns,96378,6,,6,6684862,Executives
full_turns,96378,10,,10,6684866,Analysts
full_turns,96378,11,,11,6684867,Executives
full_turns,96378,17,,17,6684873,Analysts
full_turns,96378,18,,18,6684874,Executives
full_turns,96378,19,,20,6684876,Executives
full_turns,96378,24,,25,6684881,Analysts
full_turns,96378,25,,26,6684882,Executives
full_turns,96378,27,,28,6684884,Analysts
full_turns,96378,28,,29,6684885,Executives
full_turns,96378,32,,33,6684889,Analysts
full_turns,96378,33,,34,6684890,Executives
full_turns,96378,35,,36,6684892,Analysts
full_turns,96378,36,,37,6684893,Executives
full_turns,96378,38,,39,6684895,Analysts
full_turns,96378,41,,42,6684898,Executives
full_turns,96378,43,,44,6684900,Analysts
full_turns,96378,45,,46,6684902,Analysts
full_turns,96378,46,,47,6684903,Executives
full_turns,96378,48,,49,6684905,Analysts
full_turns,96378,51,,52,6684908,Analysts
full_turns,96378,56,,57,6684913,Analysts
full_turns,96378,57,,58,6684914,Executives
full_turns,96378,59,,60,6684916,
full_turns,96378,60,,61,6684917,Executives
full_turns,97214,3,,3,6730868,Analysts
full_turns,97214,4,,4,6730869,Executives
full_turns,97214,5,,5,6730870,Analysts
full_turns,97214,6,,6,6730871,Executives
full_turns,97214,8,,8,6730873,Analysts
full_turns,97214,10,,10,6730875,Analysts
full_turns,97214,11,,11,6730876,Executives
full_turns,97214,17,,17,6730882,Executives
full_turns,97214,23,,23,6730888,Analysts
full_turns,97214,24,,24,6730889,Executives
full_turns,97214,29,,29,6730894,Analysts
full_turns,97214,30,,30,6730895,Executives
full_turns,97214,34,,34,6730899,Analysts
full_turns,97214,35,,35,6730900,Executives
full_turns,97214,38,,38,6730903,Analysts
full_turns,97214,39,,39,6730904,Executives
full_turns,97214,41,,41,6730906,Analysts
full_turns,97214,43,,43,6730908,Analysts
full_turns,97214,44,,44,6730909,Executives
full_turns,97214,51,,51,6730916,Executives
full_turns,97214,54,,54,6730919,Analysts
full_turns,97214,60,,61,6730926,Executives
full_turns,97214,64,,65,6730930,Executives
full_turns,97214,68,,69,6730934,Analysts
full_turns,97214,73,,74,6730939,Executives
full_turns,97214,78,,79,6730944,Executives
full_turns,97214,80,,81,6730946,Analysts
full_turns,97214,81,,82,6730947,Executives
full_turns,97214,83,,84,6730949,Executives
full_turns,97214,86,,87,6730952,Executives
full_turns,97214,91,,92,6730957,Executives
full_turns,97214,92,,93,6730958,
full_turns,97214,93,,94,6730959,Executives
full_turns,97214,96,,97,6730962,
full_turns,97214,101,,102,6730967,Analysts
full_turns,97214,102,,103,6730968,Executives
full_turns,97214,104,,105,6730970,Executives
full_turns,97214,108,,109,6730974,Analysts
full_turns,97214,109,,110,6730975,Executives
full_turns,97510,6,,6,6746871,Analysts
full_turns,97510,7,,7,6746872,Executives
full_turns,97510,8,,8,6746873,Executives
full_turns,97510,15,,16,6746881,Analysts
full_turns,97510,17,,18,6746883,Executives
full_turns,97510,19,,20,6746885,Analysts
full_turns,97510,20,,21,6746886,Executives
full_turns,97510,21,,22,6746887,Analysts
full_turns,97510,22,,23,6746888,Executives
full_turns,97510,23,,24,6746889,Analysts
full_turns,97510,24,,25,6746890,Executives
full_turns,97510,25,,26,6746891,Executives
full_turns,97510,27,,28,6746893,Executives
full_turns,97510,29,,30,6746895,Analysts
full_turns,97510,30,,31,6746896,Executives
full_turns,97510,32,,33,6746898,Analysts
full_turns,97510,33,,34,6746899,Executives
full_turns,97510,36,,38,6746903,Executives
full_turns,97510,38,,40,6746905,Executives
full_turns,97510,40,,42,6746907,Analysts
full_turns,97510,41,,43,6746908,Executives
full_turns,97510,42,,44,6746909,Executives
full_turns,97510,44,,46,6746911,Executives
full_turns,97510,46,,48,6746913,Executives
full_turns,97510,49,,51,6746916,Executives
full_turns,97510,50,,52,6746917,Analysts
full_turns,97510,51,,53,6746918,Executives
full_turns,97510,52,,54,6746919,Analysts
full_turns,97510,53,,55,6746920,Executives
full_turns,97510,55,,57,6746922,Analysts
full_turns,97510,56,,58,6746923,Executives
full_turns,97510,57,,59,6746924,Analysts
full_turns,98014,6,,6,6778496,Executives
full_turns,98014,10,,10,6778500,Analysts
full_turns,98014,11,,11,6778501,Executives
full_turns,98014,12,,12,6778502,Executives
full_turns,98014,13,,13,6778503,Analysts
full_turns,98014,14,,14,6778504,Executives
full_turns,98014,15,,15,6778505,Analysts
full_turns,98014,16,,16,6778506,Executives
full_turns,98014,18,,18,6778508,Analysts
full_turns,98014,19,,19,6778509,Executives
full_turns,98014,21,,21,6778511,Executives
full_turns,98014,25,,25,6778515,
full_turns,98014,26,,26,6778516,Executives
full_turns,98014,31,,31,6778521,Executives
full_turns,98014,32,,32,6778522,Analysts
full_turns,98014,35,,35,6778525,Executives
full_turns,98014,44,,44,6778534,Analysts
full_turns,98014,46,,46,6778536,Analysts
full_turns,98014,50,,50,6778540,Executives
full_turns,98014,53,,53,6778543,Executives
full_turns,98014,54,,54,6778544,
full_turns,98014,55,,55,6778545,Executives
full_turns,98014,58,,58,6778548,Executives
full_turns,98014,60,,60,6778550,Executives
full_turns,98014,66,,66,6778556,Analysts
full_turns,98014,67,,67,6778557,Executives
full_turns,98014,72,,72,6778562,Executives
full_turns,98014,77,,78,6778568,Analysts
full_turns,98014,78,,79,6778569,Executives
full_turns,98014,82,,83,6778573,Analysts
full_turns,98014,83,,84,6778574,Executives
full_turns,98271,6,,6,6793165,Executives
full_turns,98271,8,,8,6793167,Analysts
full_turns,98271,12,,12,6793171,Executives
full_turns,98271,14,,14,6793173,Analysts
full_turns,98271,15,,15,6793174,Executives
full_turns,98271,16,,16,6793175,Executives
full_turns,98271,18,,18,6793177,Analysts
full_turns,98271,19,,19,6793178,Executives
